,Unnamed: 0,timestamp,ALEC1_AE1,ALEC1_AE2,ALEC1_WE1,ALEC1_WE2,ALEC1_dV1,ALEC3_AE1,ALEC3_AE2,ALEC3_WE1,ALEC3_WE2,ALEC3_dV1,ALEC3_dV2,CO_M1,ClientTS,LIS2DH12_T,LIS2DH12_X,LIS2DH12_Y,LIS2DH12_Z,NO2_M1,O3_M1,PM5000S_2_PN0.3,PM5000S_2_PN0.5,PM5000S_2_PN1,PM5000S_2_PN10,PM5000S_2_PN2.5,PM5000S_2_PN5,RulechainTS,SCD30_CO2,SCD30_RH,SCD30_T,SHTC3_RH,SHTC3_T,SPS30_PM1,SPS30_PM10,SPS30_PM2.5,SPS30_PM4,VEML6040_AL,VEML6040_Blue,VEML6040_ColorTemp,VEML6040_Green,VEML6040_RED,VEML6040_White,continuousMessages,dTS_RC_Cli,PN0_5,PN1,PN2_5,PN5,PN10,PN<1,PN<2.5,PN<4,PN<10
40,40,15/10/2024 11:40:34,1.43425703,0.567786813,0.320091188,0.588790536,-1.1142,1.350483656,1.377715588,1.333727479,1.36596489,-0.0168,-0.0118,2.8634,3471727438000,34.89814758,53.0,-1020.148132,-172.0740662,-41.1862,-50.9388,2.897166748,0.591611084,0.2184629669,0.06783333588000001,0.11518518829999999,0.08533333588000001,1728985234735,569.0385742,29.50785446,29.20905495,29.15222931,29.204813,0.486229211,0.596942484,0.551022232,0.581917763,11.77070045,92,43542,361,579,754,40,-1742742203265,2.305555664,0.37314811709999995,0.10327777860000001,0.029851852419999977,0.0175,2.6787037811,2.7819815596999997,2.8118334121199995,2.8293334121199996
41,41,15/10/2024 11:41:34,1.440490127,0.567560494,0.353920341,0.588542402,-1.0866,1.35163641,1.378711343,1.336013675,1.367547631,-0.0156,-0.0112,2.7925,3471727498000,34.8981514,54.29628754,-1021.40741,-178.8147888,-39.1288,-47.4931,2.879462891,0.4890370483,0.1722962952,0.02944444466,0.08051851653999999,0.04779629517,1728985294672,545.8799438,29.40143013,29.24987984,29.02926445,29.25184822,0.417768866,0.51141566,0.472781152,0.498775065,11.74040604,92,23917,360,576,753,41,-1742742203328,2.3904258427,0.3167407531,0.09177777866000002,0.032722221369999985,0.018351850510000003,2.7071665958,2.79894437446,2.83166659583,2.85001844634
42,42,15/10/2024 11:42:34,1.449232817,0.567735016,0.394343674,0.589086235,-1.0549,1.353180289,1.380195856,1.337154627,1.369290709,-0.016,-0.0109,2.7111,3471727558000,34.89814758,54.55555725,-1019.963074,-177.4074249,-38.2225,-48.718,2.609944336,0.466,0.1654814758,0.03007407379,0.07716666411999999,0.04811111069,1728985354674,550.3999634,29.34796143,29.27370453,28.9781456,29.29295731,0.353672266,0.430735856,0.399257779,0.420436472,11.78701401,92,22820,362,579,754,42,-1742742203326,2.1439443359999997,0.3005185242,0.08831481168000001,0.029055553429999992,0.0180370369,2.4444628602,2.53277767188,2.56183322531,2.57987026221
43,43,15/10/2024 11:43:34,1.455951214,0.568660259,0.429354608,0.588366389,-1.0266,1.354334593,1.380913615,1.339477658,1.370772958,-0.0149,-0.0101,2.6384,3471727618000,35.0,54.99999619,-1022.727295,-176.8636475,-35.543,-45.1651,2.623318115,0.442,0.1836818237,0.05456818008,0.1005681839,0.07656818389999999,1728985414740,552.1428833,29.30937004,29.32059479,28.93227386,29.31227303,0.356765509,0.431171238,0.401266426,0.4213866,11.6816721,94,30944,362,580,753,43,-1742742203260,2.181318115,0.2583181763,0.0831136398,0.024000000000000007,0.02200000381999999,2.4396362913,2.5227499311,2.5467499311,2.56874993492
44,44,15/10/2024 11:44:33,1.456897616,0.567984462,0.468530655,0.588344514,-0.9884,1.354831815,1.381017685,1.339338064,1.370496988,-0.0155,-0.0105,2.5401,3471727678000,34.9629631,56.62962723,-1019.925903,-175.0740662,-36.875,-47.101,2.763811279,0.54728302,0.2381509399,0.06730188751,0.1318301849,0.09164151001000001,1728985473095,560.5598755,29.32647896,29.34922028,28.95444107,29.34592247,0.366248399,0.441605091,0.411474735,0.431746572,11.73924065,92,43192,359,577,751,44,-1742742204905,2.216528259,0.30913208009999993,0.10632075499999999,0.04018867489,0.024339622500000005,2.5256603391,2.6319810941,2.67216976899,2.69650939149
45,45,15/10/2024 11:45:34,1.457892418,0.567385316,0.495641947,0.58853972,-0.9623,1.355995536,1.382194042,1.34081459,1.372212052,-0.0152,-0.01,2.473,3471727738000,34.97825623,54.39130783,-1019.652161,-174.2174225,-34.9869,-46.1501,2.723804443,0.5367174072,0.2278695679,0.06656521606,0.1278478241,0.08971739196999999,1728985534743,588.9047852,29.33262444,29.37934113,28.9612999,29.37652206,0.363974988,0.433888853,0.406705707,0.424994677,11.57317734,93,25574,359,576,748,45,-1742742203257,2.1870870358000003,0.30884783930000004,0.10002174379999998,0.038130432130000017,0.02315217590999999,2.4959348751000006,2.5959566189000007,2.6340870510300007,2.6572392269400007
46,46,15/10/2024 11:46:34,1.46043551,0.567453384,0.536898971,0.588527024,-0.9235,1.35645473,1.381792188,1.341136813,1.370811462,-0.0153,-0.011,2.3735,3471727798000,35.03703308,54.25925446,-1021.77771,-174.1111145,-38.4874,-46.5665,2.632314697,0.5003888855,0.1962962952,0.06625926208,0.12037036899999999,0.09044444274999999,1728985594762,604.4230957,29.3253994,29.40357971,28.95481491,29.40517998,0.340525836,0.402214766,0.378847033,0.394569069,11.79750156,92,24312,362,576,754,46,-1742742203238,2.1319258115,0.3040925903,0.07592592620000001,0.02992592625,0.024185180669999987,2.4360184018,2.5119443280000002,2.54187025425,2.56605543492
47,47,15/10/2024 11:47:34,1.459052801,0.567456841,0.56905371,0.588158667,-0.89,1.356992602,1.382050514,1.342247963,1.371090651,-0.0147,-0.011,2.2873,3471727858000,35.11110687,54.62963104,-1020.555603,-171.5925903,-38.4143,-44.8237,2.72239624,0.5079811401,0.22256604,0.07139622498,0.1196603775,0.09750943756,1728985654622,598.119873,29.19567871,29.44203377,28.86704254,29.4381485,0.294117987,0.318006396,0.314129919,0.31673798,11.7718668,92,32406,360,577,754,47,-1742742203378,2.2144150999,0.28541510009999993,0.1029056625,0.022150939940000003,0.02611321257999999,2.4998302,2.6027358625,2.62488680244,2.6510000150199997
48,48,15/10/2024 11:48:35,1.461766601,0.567364514,0.607506812,0.588839769,-0.8543,1.358276486,1.38293457,1.343814373,1.372482181,-0.0145,-0.0105,2.1954,3471727918000,35.16666031,53.22221756,-1019.740723,-174.2963409,-36.6356,-43.9648,2.592537109,0.4673333435,0.1874074097,0.046962963100000005,0.1016111145,0.06846295929,1728985715146,577.5198975,29.10644341,29.46436691,28.77369881,29.46111107,0.39305234,0.415638119,0.415638119,0.415638119,11.72875404,92,41932,360,575,751,48,-1742742202854,2.1252037655,0.27992593379999997,0.0857962952,0.03314815521,0.021499996189999995,2.4051296992999998,2.4909259945,2.52407414971,2.5455741459000003
49,49,15/10/2024 11:49:35,1.46476233,0.566781282,0.640248179,0.587698698,-0.8245,1.359264731,1.383723021,1.344385624,1.373377085,-0.0149,-0.0103,2.119,3471727978000,35.13635635,52.59091187,-1021.136353,-173.4090881,-36.2625,-45.2325,2.66145459,0.52725,0.2023863678,0.06470454407,0.1128181839,0.08352272797,1728985775292,554.7141724,28.99141121,29.4982338,28.67090988,29.46681976,0.438061267,0.463233262,0.463233262,0.463233262,11.74173069,94,45571,362,581,754,49,-1742742202708,2.13420459,0.32486363220000003,0.0895681839,0.02929545592999999,0.018818183900000007,2.4590682222,2.5486364061,2.57793186203,2.59675004593
50,50,15/10/2024 11:50:34,1.463399768,0.567760408,0.672102451,0.588248491,-0.7913,1.359999418,1.384352565,1.345431089,1.374113441,-0.0146,-0.0102,2.0336,3471728038000,35.125,53.27273178,-1022.136475,-174.5908966,-35.8881,-44.2877,2.366136475,0.41102273559999997,0.12836363220000002,0.02379545403,0.05275,0.037045455930000006,1728985834666,525.2857056,28.9196949,29.50865555,28.60363388,29.47227097,0.28200531,0.298210084,0.298210084,0.298210084,11.65592861,94,51804,360,577,751,50,-1742742203334,1.9551137393999998,0.28265910339999994,0.07561363220000003,0.015704544069999993,0.013250001900000006,2.2377728427999997,2.3133864749999997,2.32909101907,2.3423410209699997
51,51,15/10/2024 11:51:34,1.441952467,0.56782192,0.680849314,0.588490129,-0.7611,1.359221101,1.382105827,1.34446013,1.370593905,-0.0148,-0.0115,1.956,3471728098000,35.2036972,54.22221756,-1020.777588,-178.9629364,-40.3493,-44.8734,2.466703613,0.43459259029999997,0.1294629669,0.019166666029999998,0.053,0.032814815520000006,1728985894705,508.6400146,28.85314751,29.53218651,28.54814911,29.48036766,0.310256869,0.328085065,0.328085065,0.328085065,11.77536106,92,43918,361,578,753,51,-1742742203295,2.0321110227,0.30512962339999994,0.07646296690000001,0.020185184479999993,0.013648149490000008,2.3372406461,2.413703613,2.43388879748,2.4475369469699997
52,52,15/10/2024 11:52:35,1.469624639,0.567074656,0.742957115,0.587996125,-0.7267,1.363943934,1.387227416,1.350694418,1.378557682,-0.0132,-0.0087,1.8675,3471728158000,35.12036896,52.8888855,-1021.333252,-172.4073944,-30.3874,-40.2785,3.381351807,0.7978333129999999,0.348,0.11098148349999999,0.2045185242,0.1353148193,1728985955286,500.8845825,28.87573242,29.5585537,28.56222153,29.47814178,0.40413782,0.427360505,0.427360505,0.427360505,11.78002167,92,48609,362,576,754,52,-1742742202714,2.583518494,0.44983331299999996,0.14348147579999998,0.0692037049,0.02433333580000001,3.0333518070000003,3.1768332828,3.2460369877,3.2703703235000003
53,53,15/10/2024 11:53:34,1.47388196,0.567354441,0.773207426,0.587990582,-0.7007,1.362708569,1.386292815,1.349163532,1.377388477,-0.0135,-0.0089,1.8007,3471728218000,35.13635254,53.04545212,-1020.908997,-173.9090881,-31.2097,-41.1769,3.0973022460000004,0.6279302368,0.23190698240000002,0.05046511459,0.117,0.06746511841,1728986014831,505.5238037,28.88910103,29.57986641,28.58226776,29.5054512,0.350595087,0.381169379,0.375384092,0.379276425,11.80179024,94,20951,364,581,755,53,-1742742203169,2.4693720092,0.3960232544,0.11490698240000001,0.04953488159000001,0.017000003819999998,2.8653952636000004,2.9803022460000004,3.0298371275900005,3.0468371314100002
54,54,15/10/2024 11:54:34,1.451678514,0.567388356,0.775254428,0.587880969,-0.6764,1.362003088,1.384699345,1.347844839,1.374130845,-0.0142,-0.0106,1.7384,3471728278000,35.24074173,53.62963104,-1019.296448,-172.4073639,-37.0426,-43.0411,3.2607358399999997,0.6662264404,0.23964151,0.04822641373,0.114113205,0.07043395996,1728986074890,510.5200806,28.93462563,29.60385513,28.57481384,29.5411129,0.303259939,0.342843354,0.330551058,0.338821381,11.76603794,92,24341,361,574,753,54,-1742742203110,2.5945093995999997,0.4265849304,0.125528305,0.043679245039999995,0.02220754623,3.0210943299999995,3.1466226349999995,3.1903018800399994,3.2125094262699996
55,55,15/10/2024 11:55:34,1.465394139,0.56678021,0.816206157,0.588035822,-0.6492,1.364607215,1.387949347,1.351695299,1.379244566,-0.0129,-0.0087,1.6684,3471728338000,35.26852036,52.99999237,-1021.370422,-174.7778168,-30.5103,-39.2522,3.480811279,0.7131320801000001,0.2935094299,0.0723396225,0.1500566101,0.09947169495,1728986134605,521.1154175,28.98530197,29.63476563,28.60333633,29.5866642,0.382890701,0.405100584,0.40498513,0.405062795,11.77419472,92,39216,361,574,753,55,-1742742203395,2.7676791989,0.41962265020000006,0.14345281980000002,0.05058491514999999,0.02713207244999999,3.1873018491,3.3307546689,3.38133958405,3.4084716565
56,56,15/10/2024 11:56:34,1.45337224,0.566994071,0.814177632,0.587755501,-0.6392,1.363793612,1.386085391,1.352169871,1.377920508,-0.0116,-0.0082,1.6427,3471728398000,35.28702927,53.51851654,-1020.259338,-176.5925598,-28.6179,-35.3362,3.564,0.8627036743,0.40187036130000003,0.11727777860000001,0.2225925903,0.1524444427,1728986194760,565.000061,29.17667961,29.66886139,28.73332977,29.62407875,0.515568972,0.565362811,0.554174185,0.561702073,11.77652454,92,32554,360,577,753,56,-1742742203240,2.7012963257,0.4608333129999999,0.17927777100000003,0.07014814760000002,0.03516666409999998,3.1621296386999997,3.3414074097,3.4115555573,3.4467222214
57,57,15/10/2024 11:57:34,1.461288571,0.567308486,0.844237149,0.588055491,-0.6171,1.364230633,1.387199759,1.350110173,1.376998544,-0.0141,-0.0102,1.5858,3471728458000,35.25926208,54.44444275,-1020.518433,-175.1852264,-35.7553,-42.9262,3.9135,0.9253148192999999,0.4187407532,0.09490740967000001,0.2276666718,0.14892591859999998,1728986254898,706.039978,29.39501381,29.69645882,28.97889137,29.63740921,0.490933269,0.562647283,0.538512468,0.554750562,11.74972916,92,27135,361,575,753,57,-1742742203102,2.9881851807,0.5065740661,0.19107408139999998,0.07874075320000001,0.05401850892999997,3.4947592468,3.6858333282,3.7645740814,3.81859259033
58,58,15/10/2024 11:58:34,1.454177022,0.566406906,0.857462227,0.587178588,-0.5967,1.364720583,1.387149811,1.351304412,1.377029061,-0.0134,-0.0101,1.5336,3471728518000,35.30554962,52.88889313,-1022.296326,-177.7777863,-35.4732,-40.7852,3.60660376,0.7797924805,0.33007547,0.06115094376,0.155962265,0.1034150925,1728986314978,657.5200806,29.14135551,29.72316742,28.87110901,29.65407181,0.4207789,0.447425038,0.446056396,0.446977228,11.75322247,92,24140,362,574,752,58,-1742742203022,2.8268112795,0.44971701050000007,0.174113205,0.05254717249999999,0.04226414874,3.2765282900000003,3.450641495,3.5031886675000004,3.5454528162400005
59,59,15/10/2024 11:59:33,1.447946548,0.567092359,0.867869318,0.587521672,-0.5801,1.365625739,1.387924075,1.352572203,1.378259659,-0.0131,-0.0097,1.4908,3471728578000,35.4204483,53.22726059,-1021.318237,-176.8181152,-33.8738,-39.6827,3.7822045899999996,0.8443636474999999,0.3179318237,0.069,0.1634318237,0.09847727203,1728986373704,600.9048462,29.01400566,29.7526741,28.76408958,29.6631794,0.333392739,0.352550298,0.352550298,0.352550298,11.73172092,94,25469,363,575,754,59,-1742742204296,2.9378409425,0.5264318237999999,0.1545,0.06495455167000001,0.029477272029999987,3.4642727662999997,3.6187727662999998,3.68372731797,3.7132045899999997
60,60,15/10/2024 12:00:35,1.443492293,0.567197621,0.885457754,0.587515652,-0.558,1.365759134,1.387362599,1.351824999,1.376890182,-0.0139,-0.0105,1.4341,3471728638000,35.37500763,54.07142258,-1020.464294,-174.5,-36.7058,-42.3598,3.648036377,0.734654541,0.2667636414,0.07541818237,0.1401272736,0.09650909424,1728986435179,574.7307739,28.90102959,29.76243401,28.66143036,29.66785049,0.362908512,0.383762002,0.383762002,0.383762002,11.78963566,91,24504,360,574,754,60,-1742742202821,2.913381836,0.4678908996000001,0.12663636779999998,0.043618179359999995,0.021090911869999993,3.3812727356,3.5079091034000003,3.5515272827600004,3.5726181946300004
61,61,15/10/2024 12:01:34,1.432044148,0.56734246,0.8829,0.587522805,-0.5491,1.366490245,1.387891054,1.353367925,1.378445506,-0.0131,-0.0094,1.4113,3471728698000,35.34090042,53.86363983,-1022.45459,-174.7727509,-33.1066,-39.8919,3.398727295,0.6002045288000001,0.1964318237,0.023022727969999997,0.07884091187,0.04302272797,1728986494939,544.8500366,28.77243042,29.78803825,28.56727219,29.67181778,0.4781169,0.505590796,0.505590796,0.505590796,11.58157063,94,25138,358,576,748,61,-1742742203061,2.7985227662,0.4037727051000001,0.11759091183,0.0358181839,0.020000000000000004,3.2022954713000003,3.31988638313,3.35570456703,3.37570456703
62,62,15/10/2024 12:02:34,1.436921954,0.567113042,0.908403397,0.587616503,-0.5285,1.366664767,1.387869239,1.35365653,1.378162146,-0.013,-0.0097,1.3583,3471728758000,35.39813614,53.29629517,-1020.037048,-177.777771,-34.0234,-39.545,3.387415039,0.6026604003999999,0.2281886749,0.043226413729999996,0.10316981509999999,0.06864151001,1728986554947,542.3599854,28.79840088,29.81567001,28.57074165,29.6633358,0.384175122,0.406250775,0.406250775,0.406250775,11.76953506,92,22342,360,574,753,62,-1742742203053,2.7847546386,0.3744717254999999,0.1250188598,0.03452830508999999,0.025415096280000007,3.1592263641,3.2842452238999997,3.3187735289899996,3.3441886252699997
63,63,15/10/2024 12:03:36,1.434409261,0.566984177,0.923702359,0.586634219,-0.5107,1.367415071,1.388305187,1.35379982,1.377996683,-0.0136,-0.0103,1.3125,3471728818000,35.37037659,54.03702927,-1019.925842,-177.0370178,-36.1313,-41.3904,3.505981201,0.6456037598000001,0.2531886749,0.05298113251,0.1285094299,0.08847169495,1728986616198,596.2800293,28.7722168,29.82731438,28.63629723,29.64259338,0.513159752,0.542647362,0.542647362,0.542647362,11.77885437,92,18869,362,574,753,63,-1742742201802,2.8603774412,0.39241508490000004,0.12467924500000002,0.04003773495,0.03549056244,3.2527925261,3.3774717710999997,3.4175095060499996,3.4530000684899997
64,64,15/10/2024 12:04:34,1.445884585,0.567124903,0.952254355,0.587651789,-0.4936,1.369007707,1.390336871,1.356241465,1.381364822,-0.0128,-0.009,1.2686,3471728878000,35.25,53.5,-1020.454529,-176.9545288,-31.447,-38.8094,3.1968371579999997,0.5859302368,0.22444186400000002,0.0485581398,0.1141860428,0.07146511841,1728986674993,567.2000122,28.68553162,29.83690071,28.56999779,29.64863777,0.425324619,0.449764729,0.449764729,0.449764729,11.65736198,94,22520,359,576,751,64,-1742742203007,2.6109069212,0.3614883728,0.11025582120000002,0.04272092439,0.022906978610000003,2.972395294,3.0826511152,3.12537203959,3.1482790182000002
65,65,15/10/2024 12:05:34,1.431663156,0.566701055,0.951231837,0.587287009,-0.4804,1.368320465,1.389073968,1.355669856,1.379192829,-0.0127,-0.0099,1.2347,3471728938000,35.42591858,54.74073792,-1020.851868,-176.4814758,-34.6334,-38.4579,3.414905762,0.6297735596,0.25230187989999997,0.052037734989999994,0.1288490601,0.07856604004000001,1728986734920,532.1201172,28.6348877,29.84568977,28.5233326,29.65703583,0.384515852,0.406611025,0.406611025,0.406611025,11.76370811,92,24432,361,574,753,65,-1742742203080,2.7851322024,0.37747167970000006,0.12345281979999997,0.05028302005999999,0.026528305050000013,3.1626038821,3.2860567018999998,3.33633972196,3.3628680270099998
66,66,15/10/2024 12:06:34,1.426918864,0.567264676,0.956494689,0.587106943,-0.4704,1.368504882,1.389129043,1.355321288,1.379005313,-0.0132,-0.0101,1.209,3471728998000,35.33333588,54.81481934,-1019.740662,-173.444397,-35.4837,-40.0781,3.461759277,0.6301296386999999,0.2375740814,0.05835185242,0.1158888855,0.08505555725000001,1728986794907,515.960022,28.55682373,29.8793335,28.49555588,29.64259338,0.54701829,0.578451216,0.578451216,0.578451216,11.77652931,92,25537,361,574,753,66,-1742742203093,2.8316296383,0.3925555572999999,0.1216851959,0.030833328249999986,0.026703704830000008,3.2241851955999996,3.3458703914999997,3.3767037197499996,3.4034074245799997
67,67,15/10/2024 12:07:34,1.424620271,0.566371322,0.968047738,0.587150216,-0.4566,1.369183421,1.389410973,1.35674727,1.379877567,-0.0124,-0.0095,1.1734,3471729058000,35.34259033,54.07407379,-1020.407349,-177.2962646,-33.4146,-37.8059,3.288759277,0.5518703613,0.19185185240000002,0.048092594149999994,0.09031481171,0.06548148346,1728986854963,505.3599854,28.48657417,29.8754921,28.45259476,29.64407921,0.477089286,0.504504025,0.504504025,0.504504025,11.76487637,92,22282,361,574,753,67,-1742742203037,2.7368889157,0.3600185089,0.10153704069000002,0.024833328249999995,0.01738888931000001,3.0969074246,3.1984444652899997,3.22327779354,3.2406666828499997
68,68,15/10/2024 12:08:35,1.424369335,0.567236245,0.976238072,0.587284267,-0.4481,1.369766235,1.390000343,1.356530309,1.380028725,-0.0132,-0.01,1.1517,3471729118000,35.29629898,54.74074173,-1019.777771,-178.0740814,-34.9505,-40.2372,3.3484340820000003,0.5273395996000001,0.173,0.031924528120000004,0.07288679504,0.054849056240000006,1728986915268,495.7999878,28.45458984,29.88648987,28.42037201,29.62926483,0.499485731,0.528187215,0.528187215,0.528187215,11.73108578,92,28947,360,573,751,68,-1742742202732,2.8210944824000004,0.3543395996000001,0.10011320496,0.018037738799999987,0.022924528120000003,3.1754340820000007,3.2755472869600006,3.2935850257600006,3.3165095538800005
69,69,15/10/2024 12:09:35,1.418750763,0.566255629,0.979413092,0.586898625,-0.4393,1.369993329,1.389760852,1.357320666,1.379390597,-0.0127,-0.0104,1.1291,3471729178000,35.30555344,53.77778244,-1020.259277,-173.0370331,-36.3477,-38.5249,3.0132453609999996,0.47522640990000004,0.1626981201,0.02718867874,0.07260377502,0.045018867489999996,1728986975104,486.8800049,28.38836861,29.89514351,28.39518738,29.6203804,0.413711518,0.437484384,0.437484384,0.437484384,11.73691082,92,38031,360,573,751,69,-1742742202896,2.5380189510999998,0.3125282898,0.09009434508000001,0.02758490753,0.017830188749999996,2.8505472408999997,2.9406415859799995,2.9682264935099996,2.9860566822599997
